Date,Time,Water_Level(m),Discharge_Through_Rating_Curve(cumecs)
08.02.2022,4:00:00,2842.5,7.9225
08.02.2022,5:00:00,2842.5,7.9225
08.02.2022,6:00:00,2842.5,7.9225
08.02.2022,7:00:00,2842.5,7.9225
08.02.2022,8:00:00,2842.5,7.9225
08.02.2022,9:00:00,2842.5,7.9225
08.02.2022,10:00:00,2842.5,7.9225
08.02.2022,11:00:00,2842.6,11.4921
08.02.2022,12:00:00,2842.6,11.4921
08.02.2022,13:00:00,2842.6,11.4921
08.02.2022,14:00:00,2842.6,11.4921
08.02.2022,15:00:00,2842.6,11.4921
08.02.2022,16:00:00,2842.6,11.4921
08.02.2022,17:00:00,2842.6,11.4921
08.02.2022,18:00:00,2842.6,11.4921
08.02.2022,19:00:00,2842.6,11.4921
08.02.2022,20:00:00,2842.5,7.9225
08.02.2022,21:00:00,2842.5,7.9225
08.02.2022,22:00:00,2842.5,7.9225
08.02.2022,23:00:00,2842.5,7.9225
09.02.2022,0:00:00,2842.5,7.9225
09.02.2022,1:00:00,2842.5,7.9225
09.02.2022,2:00:00,2842.5,7.9225
09.02.2022,3:00:00,2842.5,7.9225
09.02.2022,4:00:00,2842.5,7.9225
09.02.2022,6:00:00,2842.5,7.9225
09.02.2022,7:00:00,2842.5,7.9225
09.02.2022,8:00:00,2842.5,7.9225
09.02.2022,9:00:00,2842.5,7.9225
09.02.2022,10:00:00,2842.5,7.9225
09.02.2022,11:00:00,2842.6,11.4921
09.02.2022,12:00:00,2842.6,11.4921
09.02.2022,13:00:00,2842.6,11.4921
09.02.2022,14:00:00,2842.6,11.4921
09.02.2022,15:00:00,2842.6,11.4921
09.02.2022,16:00:00,2842.6,11.4921
09.02.2022,17:00:00,2842.6,11.4921
09.02.2022,18:00:00,2842.6,11.4921
09.02.2022,19:00:00,2842.6,11.4921
09.02.2022,20:00:00,2842.6,11.4921
09.02.2022,21:00:00,2842.6,11.4921
09.02.2022,22:00:00,2842.6,11.4921
09.02.2022,23:00:00,2842.6,11.4921
10.02.2022,0:00:00,2842.6,11.4921
10.02.2022,1:00:00,2842.6,11.4921
10.02.2022,2:00:00,2842.6,11.4921
10.02.2022,3:00:00,2842.6,11.4921
10.02.2022,4:00:00,2842.6,11.4921
10.02.2022,5:00:00,2842.6,11.4921
10.02.2022,6:00:00,2842.6,11.4921
10.02.2022,7:00:00,2842.6,11.4921
10.02.2022,8:00:00,2842.6,11.4921
10.02.2022,9:00:00,2842.5,7.9225
10.02.2022,10:00:00,2842.6,11.4921
10.02.2022,11:00:00,2842.5,7.9225
10.02.2022,12:00:00,2842.5,7.9225
10.02.2022,13:00:00,2842.6,11.4921
10.02.2022,14:00:00,2842.6,11.4921
10.02.2022,15:00:00,2842.6,11.4921
10.02.2022,16:00:00,2842.6,11.4921
10.02.2022,17:00:00,2842.6,11.4921
10.02.2022,18:00:00,2842.6,11.4921
10.02.2022,19:00:00,2842.5,7.9225
10.02.2022,20:00:00,2842.5,7.9225
10.02.2022,21:00:00,2842.5,7.9225
10.02.2022,22:00:00,2842.5,7.9225
10.02.2022,23:00:00,2842.5,7.9225
11.02.2022,0:00:00,2842.5,7.9225
11.02.2022,1:00:00,2842.5,7.9225
11.02.2022,2:00:00,2842.5,7.9225
11.02.2022,3:00:00,2842.5,7.9225
11.02.2022,4:00:00,2842.5,7.9225
11.02.2022,5:00:00,2842.5,7.9225
11.02.2022,6:00:00,2842.5,7.9225
11.02.2022,7:00:00,2842.5,7.9225
11.02.2022,8:00:00,2842.5,7.9225
11.02.2022,9:00:00,2842.6,11.4921
11.02.2022,10:00:00,2842.5,7.9225
11.02.2022,11:00:00,2842.5,7.9225
11.02.2022,12:00:00,2842.5,7.9225
11.02.2022,13:00:00,2842.5,7.9225
11.02.2022,14:00:00,2842.5,7.9225
11.02.2022,15:00:00,2842.5,7.9225
11.02.2022,16:00:00,2842.5,7.9225
11.02.2022,17:00:00,2842.5,7.9225
11.02.2022,18:00:00,2842.5,7.9225
11.02.2022,19:00:00,2842.5,7.9225
11.02.2022,20:00:00,2842.5,7.9225
12.02.2022,0:00:00,2842.5,7.9225
12.02.2022,1:00:00,2842.5,7.9225
12.02.2022,2:00:00,2842.5,7.9225
12.02.2022,3:00:00,2842.5,7.9225
12.02.2022,4:00:00,2842.5,7.9225
12.02.2022,5:00:00,2842.5,7.9225
12.02.2022,6:00:00,2842.5,7.9225
12.02.2022,7:00:00,2842.5,7.9225
12.02.2022,8:00:00,2842.5,7.9225
12.02.2022,9:00:00,2842.5,7.9225
12.02.2022,10:00:00,2842.5,7.9225
12.02.2022,11:00:00,2842.5,7.9225
12.02.2022,12:00:00,2842.5,7.9225
12.02.2022,13:00:00,2842.5,7.9225
12.02.2022,14:00:00,2842.5,7.9225
12.02.2022,15:00:00,2842.5,7.9225
12.02.2022,16:00:00,2842.5,7.9225
12.02.2022,17:00:00,2842.5,7.9225
12.02.2022,18:00:00,2842.5,7.9225
12.02.2022,19:00:00,2842.5,7.9225
12.02.2022,20:00:00,2842.5,7.9225
12.02.2022,21:00:00,2842.5,7.9225
12.02.2022,22:00:00,2842.5,7.9225
12.02.2022,23:00:00,2842.5,7.9225
13.02.2022,0:00:00,2842.5,7.9225
13.02.2022,1:00:00,2842.5,7.9225
13.02.2022,2:00:00,2842.5,7.9225
13.02.2022,3:00:00,2842.5,7.9225
13.02.2022,4:00:00,2842.5,7.9225
13.02.2022,5:00:00,2842.5,7.9225
13.02.2022,6:00:00,2842.5,7.9225
13.02.2022,7:00:00,2842.5,7.9225
13.02.2022,8:00:00,2842.5,7.9225
13.02.2022,9:00:00,2842.5,7.9225
13.02.2022,10:00:00,2842.5,7.9225
13.02.2022,11:00:00,2842.5,7.9225
13.02.2022,12:00:00,2842.5,7.9225
13.02.2022,13:00:00,2842.5,7.9225
13.02.2022,14:00:00,2842.5,7.9225
13.02.2022,15:00:00,2842.5,7.9225
13.02.2022,16:00:00,2842.5,7.9225
13.02.2022,17:00:00,2842.5,7.9225
13.02.2022,18:00:00,2842.5,7.9225
13.02.2022,19:00:00,2842.5,7.9225
13.02.2022,20:00:00,2842.5,7.9225
13.02.2022,21:00:00,2842.5,7.9225
13.02.2022,22:00:00,2842.5,7.9225
13.02.2022,23:00:00,2842.5,7.9225
14.02.2022,0:00:00,2842.5,7.9225
14.02.2022,1:00:00,2842.5,7.9225
14.02.2022,2:00:00,2842.5,7.9225
14.02.2022,3:00:00,2842.5,7.9225
14.02.2022,4:00:00,2842.5,7.9225
14.02.2022,5:00:00,2842.5,7.9225
14.02.2022,6:00:00,2842.5,7.9225
14.02.2022,7:00:00,2842.5,7.9225
14.02.2022,8:00:00,2842.5,7.9225
14.02.2022,9:00:00,2842.5,7.9225
14.02.2022,10:00:00,2842.5,7.9225
14.02.2022,11:00:00,2842.5,7.9225
14.02.2022,12:00:00,2842.5,7.9225
14.02.2022,13:00:00,2842.5,7.9225
14.02.2022,14:00:00,2842.5,7.9225
14.02.2022,15:00:00,2842.5,7.9225
14.02.2022,16:00:00,2842.5,7.9225
14.02.2022,17:00:00,2842.5,7.9225
14.02.2022,18:00:00,2842.5,7.9225
14.02.2022,19:00:00,2842.5,7.9225
14.02.2022,20:00:00,2842.5,7.9225
14.02.2022,21:00:00,2842.5,7.9225
14.02.2022,22:00:00,2842.5,7.9225
14.02.2022,23:00:00,2842.5,7.9225
15.02.2022,0:00:00,2842.5,7.9225
15.02.2022,1:00:00,2842.5,7.9225
15.02.2022,2:00:00,2842.5,7.9225
15.02.2022,3:00:00,2842.5,7.9225
15.02.2022,4:00:00,2842.5,7.9225
15.02.2022,5:00:00,2842.5,7.9225
15.02.2022,6:00:00,2842.5,7.9225
15.02.2022,7:00:00,2842.5,7.9225
15.02.2022,8:00:00,2842.5,7.9225
15.02.2022,9:00:00,2842.5,7.9225
15.02.2022,10:00:00,2842.5,7.9225
15.02.2022,11:00:00,2842.5,7.9225
15.02.2022,12:00:00,2842.5,7.9225
15.02.2022,13:00:00,2842.5,7.9225
15.02.2022,14:00:00,2842.5,7.9225
15.02.2022,15:00:00,2842.5,7.9225
15.02.2022,16:00:00,2842.5,7.9225
15.02.2022,17:00:00,2842.5,7.9225
15.02.2022,18:00:00,2842.5,7.9225
15.02.2022,19:00:00,2842.5,7.9225
15.02.2022,20:00:00,2842.5,7.9225
15.02.2022,21:00:00,2842.5,7.9225
15.02.2022,22:00:00,2842.5,7.9225
15.02.2022,23:00:00,2842.5,7.9225
16.02.2022,0:00:00,2842.5,7.9225
16.02.2022,1:00:00,2842.5,7.9225
16.02.2022,2:00:00,2842.5,7.9225
16.02.2022,3:00:00,2842.5,7.9225
16.02.2022,4:00:00,2842.5,7.9225
16.02.2022,5:00:00,2842.5,7.9225
16.02.2022,6:00:00,2842.5,7.9225
16.02.2022,7:00:00,2842.5,7.9225
16.02.2022,8:00:00,2842.5,7.9225
16.02.2022,9:00:00,2842.5,7.9225
16.02.2022,10:00:00,2842.5,7.9225
16.02.2022,11:00:00,2842.5,7.9225
16.02.2022,12:00:00,2842.5,7.9225
16.02.2022,13:00:00,2842.5,7.9225
16.02.2022,14:00:00,2842.5,7.9225
16.02.2022,15:00:00,2842.5,7.9225
16.02.2022,16:00:00,2842.5,7.9225
16.02.2022,17:00:00,2842.5,7.9225
16.02.2022,18:00:00,2842.5,7.9225
16.02.2022,19:00:00,2842.5,7.9225
16.02.2022,20:00:00,2842.5,7.9225
16.02.2022,21:00:00,2842.5,7.9225
16.02.2022,22:00:00,2842.5,7.9225
16.02.2022,23:00:00,2842.5,7.9225
17.02.2022,0:00:00,2842.5,7.9225
17.02.2022,1:00:00,2842.5,7.9225
17.02.2022,2:00:00,2842.5,7.9225
17.02.2022,3:00:00,2842.5,7.9225
17.02.2022,4:00:00,2842.5,7.9225
17.02.2022,5:00:00,2842.5,7.9225
17.02.2022,6:00:00,2842.5,7.9225
17.02.2022,7:00:00,2842.5,7.9225
17.02.2022,8:00:00,2842.5,7.9225
17.02.2022,9:00:00,2842.5,7.9225
17.02.2022,10:00:00,2842.5,7.9225
17.02.2022,11:00:00,2842.5,7.9225
17.02.2022,12:00:00,2842.5,7.9225
17.02.2022,13:00:00,2842.5,7.9225
17.02.2022,14:00:00,2842.5,7.9225
17.02.2022,15:00:00,2842.5,7.9225
17.02.2022,16:00:00,2842.5,7.9225
17.02.2022,18:00:00,2842.5,7.9225
17.02.2022,19:00:00,2842.5,7.9225
17.02.2022,20:00:00,2842.5,7.9225
17.02.2022,21:00:00,2842.5,7.9225
17.02.2022,22:00:00,2842.5,7.9225
17.02.2022,23:00:00,2842.5,7.9225
18.02.2022,0:00:00,2842.5,7.9225
18.02.2022,1:00:00,2842.5,7.9225
18.02.2022,2:00:00,2842.5,7.9225
18.02.2022,3:00:00,2842.5,7.9225
18.02.2022,4:00:00,2842.5,7.9225
18.02.2022,5:00:00,2842.5,7.9225
18.02.2022,6:00:00,2842.5,7.9225
18.02.2022,7:00:00,2842.5,7.9225
18.02.2022,8:00:00,2842.5,7.9225
18.02.2022,9:00:00,2842.5,7.9225
18.02.2022,10:00:00,2842.5,7.9225
18.02.2022,11:00:00,2842.5,7.9225
18.02.2022,12:00:00,2842.5,7.9225
18.02.2022,13:00:00,2842.5,7.9225
18.02.2022,14:00:00,2842.5,7.9225
18.02.2022,15:00:00,2842.5,7.9225
18.02.2022,16:00:00,2842.5,7.9225
18.02.2022,17:00:00,2842.5,7.9225
18.02.2022,18:00:00,2842.5,7.9225
18.02.2022,19:00:00,2842.5,7.9225
18.02.2022,20:00:00,2842.5,7.9225
18.02.2022,21:00:00,2842.5,7.9225
18.02.2022,22:00:00,2842.5,7.9225
18.02.2022,23:00:00,2842.5,7.9225
19.02.2022,0:00:00,2842.5,7.9225
19.02.2022,1:00:00,2842.5,7.9225
19.02.2022,2:00:00,2842.5,7.9225
19.02.2022,3:00:00,2842.5,7.9225
19.02.2022,4:00:00,2842.5,7.9225
19.02.2022,5:00:00,2842.5,7.9225
19.02.2022,6:00:00,2842.5,7.9225
19.02.2022,7:00:00,2842.5,7.9225
19.02.2022,8:00:00,2842.5,7.9225
19.02.2022,9:00:00,2842.5,7.9225
19.02.2022,10:00:00,2842.5,7.9225
19.02.2022,11:00:00,2842.5,7.9225
19.02.2022,12:00:00,2842.5,7.9225
19.02.2022,13:00:00,2842.5,7.9225
19.02.2022,14:00:00,2842.5,7.9225
19.02.2022,15:00:00,2842.5,7.9225
19.02.2022,16:00:00,2842.5,7.9225
19.02.2022,17:00:00,2842.5,7.9225
19.02.2022,18:00:00,2842.5,7.9225
19.02.2022,19:00:00,2842.5,7.9225
19.02.2022,20:00:00,2842.5,7.9225
19.02.2022,21:00:00,2842.5,7.9225
19.02.2022,22:00:00,2842.5,7.9225
19.02.2022,23:00:00,2842.5,7.9225
20.02.2022,0:00:00,2842.5,7.9225
20.02.2022,1:00:00,2842.5,7.9225
20.02.2022,2:00:00,2842.5,7.9225
20.02.2022,3:00:00,2842.5,7.9225
20.02.2022,4:00:00,2842.5,7.9225
20.02.2022,5:00:00,2842.5,7.9225
20.02.2022,6:00:00,2842.5,7.9225
20.02.2022,7:00:00,2842.5,7.9225
20.02.2022,8:00:00,2842.5,7.9225
20.02.2022,9:00:00,2842.5,7.9225
20.02.2022,10:00:00,2842.5,7.9225
20.02.2022,11:00:00,2842.5,7.9225
20.02.2022,12:00:00,2842.5,7.9225
20.02.2022,13:00:00,2842.5,7.9225
20.02.2022,14:00:00,2842.5,7.9225
20.02.2022,15:00:00,2842.5,7.9225
20.02.2022,16:00:00,2842.5,7.9225
20.02.2022,17:00:00,2842.5,7.9225
20.02.2022,18:00:00,2842.5,7.9225
20.02.2022,19:00:00,2842.5,7.9225
20.02.2022,20:00:00,2842.5,7.9225
20.02.2022,21:00:00,2842.5,7.9225
20.02.2022,22:00:00,2842.5,7.9225
20.02.2022,23:00:00,2842.5,7.9225
21.02.2022,0:00:00,2842.5,7.9225
21.02.2022,1:00:00,2842.5,7.9225
21.02.2022,2:00:00,2842.5,7.9225
21.02.2022,3:00:00,2842.5,7.9225
21.02.2022,4:00:00,2842.5,7.9225
21.02.2022,5:00:00,2842.5,7.9225
21.02.2022,6:00:00,2842.5,7.9225
21.02.2022,7:00:00,2842.5,7.9225
21.02.2022,8:00:00,2842.5,7.9225
21.02.2022,9:00:00,2842.5,7.9225
21.02.2022,10:00:00,2842.5,7.9225
21.02.2022,11:00:00,2842.5,7.9225
21.02.2022,12:00:00,2842.5,7.9225
21.02.2022,13:00:00,2842.5,7.9225
21.02.2022,14:00:00,2842.5,7.9225
21.02.2022,15:00:00,2842.5,7.9225
21.02.2022,16:00:00,2842.5,7.9225
21.02.2022,17:00:00,2842.5,7.9225
21.02.2022,18:00:00,2842.5,7.9225
21.02.2022,19:00:00,2842.5,7.9225
21.02.2022,20:00:00,2842.5,7.9225
21.02.2022,21:00:00,2842.5,7.9225
21.02.2022,22:00:00,2842.5,7.9225
21.02.2022,23:00:00,2842.5,7.9225
22.02.2022,0:00:00,2842.5,7.9225
22.02.2022,1:00:00,2842.5,7.9225
22.02.2022,2:00:00,2842.5,7.9225
22.02.2022,3:00:00,2842.5,7.9225
22.02.2022,4:00:00,2842.5,7.9225
22.02.2022,5:00:00,2842.5,7.9225
22.02.2022,6:00:00,2842.5,7.9225
22.02.2022,7:00:00,2842.5,7.9225
22.02.2022,8:00:00,2842.5,7.9225
22.02.2022,9:00:00,2842.5,7.9225
22.02.2022,10:00:00,2842.5,7.9225
22.02.2022,11:00:00,2842.5,7.9225
22.02.2022,12:00:00,2842.5,7.9225
22.02.2022,13:00:00,2842.5,7.9225
22.02.2022,14:00:00,2842.5,7.9225
22.02.2022,15:00:00,2842.5,7.9225
22.02.2022,16:00:00,2842.5,7.9225
22.02.2022,17:00:00,2842.5,7.9225
22.02.2022,18:00:00,2842.5,7.9225
22.02.2022,19:00:00,2842.5,7.9225
22.02.2022,20:00:00,2842.5,7.9225
22.02.2022,21:00:00,2842.5,7.9225
22.02.2022,22:00:00,2842.5,7.9225
22.02.2022,23:00:00,2842.5,7.9225
23.02.2022,0:00:00,2842.5,7.9225
23.02.2022,1:00:00,2842.5,7.9225
23.02.2022,2:00:00,2842.5,7.9225
23.02.2022,3:00:00,2842.5,7.9225
23.02.2022,4:00:00,2842.5,7.9225
23.02.2022,5:00:00,2842.5,7.9225
23.02.2022,6:00:00,2842.5,7.9225
23.02.2022,7:00:00,2842.5,7.9225
23.02.2022,8:00:00,2842.5,7.9225
23.02.2022,9:00:00,2842.5,7.9225
23.02.2022,10:00:00,2842.5,7.9225
23.02.2022,11:00:00,2842.5,7.9225
23.02.2022,12:00:00,2842.5,7.9225
23.02.2022,13:00:00,2842.512,8.2418
23.02.2022,14:00:00,2842.5,7.9225
23.02.2022,15:00:00,2842.5,7.9225
23.02.2022,16:00:00,2842.5,7.9225
23.02.2022,17:00:00,2842.5,7.9225
23.02.2022,18:00:00,2842.5,7.9225
23.02.2022,19:00:00,2842.5,7.9225
23.02.2022,20:00:00,2842.5,7.9225
23.02.2022,21:00:00,2842.5,7.9225
23.02.2022,22:00:00,2842.5,7.9225
23.02.2022,23:00:00,2842.5,7.9225
24.02.2022,0:00:00,2842.5,7.9225
24.02.2022,1:00:00,2842.5,7.9225
24.02.2022,2:00:00,2842.5,7.9225
24.02.2022,3:00:00,2842.5,7.9225
24.02.2022,4:00:00,2842.5,7.9225
24.02.2022,5:00:00,2842.5,7.9225
24.02.2022,6:00:00,2842.5,7.9225
24.02.2022,7:00:00,2842.5,7.9225
24.02.2022,8:00:00,2842.5,7.9225
24.02.2022,9:00:00,2842.5,7.9225
24.02.2022,10:00:00,2842.5,7.9225
24.02.2022,11:00:00,2842.5,7.9225
24.02.2022,12:00:00,2842.5,7.9225
24.02.2022,13:00:00,2842.5,7.9225
24.02.2022,14:00:00,2842.5,7.9225
24.02.2022,15:00:00,2842.5,7.9225
24.02.2022,16:00:00,2842.5,7.9225
24.02.2022,17:00:00,2842.5,7.9225
24.02.2022,18:00:00,2842.5,7.9225
24.02.2022,19:00:00,2842.5,7.9225
24.02.2022,20:00:00,2842.5,7.9225
24.02.2022,21:00:00,2842.5,7.9225
24.02.2022,22:00:00,2842.5,7.9225
24.02.2022,23:00:00,2842.5,7.9225
25.02.2022,0:00:00,2842.5,7.9225
25.02.2022,1:00:00,2842.5,7.9225
25.02.2022,2:00:00,2842.5,7.9225
25.02.2022,3:00:00,2842.5,7.9225
25.02.2022,4:00:00,2842.5,7.9225
25.02.2022,5:00:00,2842.5,7.9225
25.02.2022,6:00:00,2842.5,7.9225
25.02.2022,7:00:00,2842.5,7.9225
25.02.2022,8:00:00,2842.5,7.9225
25.02.2022,9:00:00,2842.5,7.9225
25.02.2022,10:00:00,2842.5,7.9225
25.02.2022,11:00:00,2842.5,7.9225
25.02.2022,12:00:00,2842.5,7.9225
25.02.2022,13:00:00,2842.5,7.9225
25.02.2022,14:00:00,2842.5,7.9225
25.02.2022,15:00:00,2842.5,7.9225
25.02.2022,16:00:00,2842.5,7.9225
25.02.2022,17:00:00,2842.5,7.9225
25.02.2022,18:00:00,2842.5,7.9225
25.02.2022,19:00:00,2842.5,7.9225
25.02.2022,20:00:00,2842.5,7.9225
25.02.2022,21:00:00,2842.5,7.9225
25.02.2022,22:00:00,2842.5,7.9225
25.02.2022,23:00:00,2842.5,7.9225
26.02.2022,0:00:00,2842.5,7.9225
26.02.2022,1:00:00,2842.5,7.9225
26.02.2022,2:00:00,2842.5,7.9225
26.02.2022,3:00:00,2842.5,7.9225
26.02.2022,4:00:00,2842.5,7.9225
26.02.2022,5:00:00,2842.5,7.9225
26.02.2022,6:00:00,2842.5,7.9225
26.02.2022,7:00:00,2842.5,7.9225
26.02.2022,8:00:00,2842.5,7.9225
26.02.2022,9:00:00,2842.5,7.9225
26.02.2022,10:00:00,2842.5,7.9225
26.02.2022,11:00:00,2842.5,7.9225
26.02.2022,12:00:00,2842.5,7.9225
26.02.2022,13:00:00,2842.5,7.9225
26.02.2022,14:00:00,2842.5,7.9225
26.02.2022,15:00:00,2842.5,7.9225
26.02.2022,16:00:00,2842.5,7.9225
26.02.2022,17:00:00,2842.5,7.9225
26.02.2022,18:00:00,2842.5,7.9225
26.02.2022,19:00:00,2842.5,7.9225
26.02.2022,20:00:00,2842.5,7.9225
26.02.2022,21:00:00,2842.5,7.9225
26.02.2022,22:00:00,2842.5,7.9225
26.02.2022,23:00:00,2842.5,7.9225
27.02.2022,0:00:00,2842.5,7.9225
27.02.2022,1:00:00,2842.5,7.9225
27.02.2022,2:00:00,2842.5,7.9225
27.02.2022,3:00:00,2842.5,7.9225
27.02.2022,4:00:00,2842.5,7.9225
27.02.2022,5:00:00,2842.5,7.9225
27.02.2022,6:00:00,2842.5,7.9225
27.02.2022,7:00:00,2842.5,7.9225
27.02.2022,8:00:00,2842.5,7.9225
27.02.2022,9:00:00,2842.5,7.9225
27.02.2022,10:00:00,2842.5,7.9225
27.02.2022,11:00:00,2842.5,7.9225
27.02.2022,12:00:00,2842.5,7.9225
27.02.2022,13:00:00,2842.5,7.9225
27.02.2022,14:00:00,2842.5,7.9225
27.02.2022,15:00:00,2842.57,10.3315
27.02.2022,16:00:00,2842.57,10.3315
27.02.2022,17:00:00,2842.55,9.6012
27.02.2022,18:00:00,2842.55,9.6012
27.02.2022,19:00:00,2842.54,9.2488
27.02.2022,20:00:00,2842.57,10.3315
27.02.2022,21:00:00,2842.55,9.6012
27.02.2022,22:00:00,2842.56,9.962
27.02.2022,23:00:00,2842.55,9.6012
28.02.2022,0:00:00,2842.55,9.6012
28.02.2022,1:00:00,2842.57,10.3315
28.02.2022,2:00:00,2842.55,9.6012
28.02.2022,3:00:00,2842.55,9.6012
28.02.2022,4:00:00,2842.56,9.962
28.02.2022,5:00:00,2842.57,10.3315
28.02.2022,6:00:00,2842.55,9.6012
28.02.2022,7:00:00,2842.54,9.2488
28.02.2022,8:00:00,2842.55,9.6012
28.02.2022,9:00:00,2842.54,9.2488
28.02.2022,10:00:00,2842.54,9.2488
28.02.2022,11:00:00,2842.54,9.2488
28.02.2022,12:00:00,2842.54,9.2488
28.02.2022,13:00:00,2842.54,9.2488
28.02.2022,14:00:00,2842.55,9.6012
28.02.2022,15:00:00,2842.55,9.6012
28.02.2022,16:00:00,2842.55,9.6012
28.02.2022,17:00:00,2842.55,9.6012
28.02.2022,18:00:00,2842.55,9.6012
28.02.2022,19:00:00,2842.54,9.2488
28.02.2022,20:00:00,2842.57,10.3315
28.02.2022,21:00:00,2842.55,9.6012
28.02.2022,22:00:00,2842.56,9.962
28.02.2022,23:00:00,2842.55,9.6012
01.03.2022,0:00:00,2842.55,9.6012
01.03.2022,1:00:00,2842.55,9.6012
01.03.2022,2:00:00,2842.55,9.6012
01.03.2022,3:00:00,2842.54,9.2488
01.03.2022,4:00:00,2842.55,9.6012
01.03.2022,5:00:00,2842.55,9.6012
01.03.2022,6:00:00,2842.55,9.6012
01.03.2022,7:00:00,2842.55,9.6012
01.03.2022,8:00:00,2842.55,9.6012
01.03.2022,9:00:00,2842.55,9.6012
01.03.2022,10:00:00,2842.55,9.6012
01.03.2022,11:00:00,2842.55,9.6012
01.03.2022,12:00:00,2842.55,9.6012
01.03.2022,13:00:00,2842.55,9.6012
01.03.2022,14:00:00,2842.55,9.6012
01.03.2022,15:00:00,2842.57,10.3315
01.03.2022,16:00:00,2842.57,10.3315
01.03.2022,17:00:00,2842.55,9.6012
01.03.2022,18:00:00,2842.55,9.6012
01.03.2022,19:00:00,2842.54,9.2488
01.03.2022,20:00:00,2842.57,10.3315
01.03.2022,21:00:00,2842.55,9.6012
01.03.2022,22:00:00,2842.56,9.962
01.03.2022,23:00:00,2842.55,9.6012
02.03.2022,0:00:00,2842.55,9.6012
02.03.2022,1:00:00,2842.55,9.6012
02.03.2022,2:00:00,2842.55,9.6012
02.03.2022,3:00:00,2842.54,9.2488
02.03.2022,4:00:00,2842.55,9.6012
02.03.2022,5:00:00,2842.55,9.6012
02.03.2022,6:00:00,2842.55,9.6012
02.03.2022,7:00:00,2842.55,9.6012
02.03.2022,8:00:00,2842.55,9.6012
02.03.2022,9:00:00,2842.55,9.6012
02.03.2022,10:00:00,2842.55,9.6012
02.03.2022,11:00:00,2842.55,9.6012
02.03.2022,12:00:00,2842.55,9.6012
02.03.2022,14:00:00,2842.57,10.3315
02.03.2022,15:00:00,2842.58,10.7096
02.03.2022,16:00:00,2842.57,10.3315
02.03.2022,17:00:00,2842.55,9.6012
02.03.2022,18:00:00,2842.55,9.6012
02.03.2022,19:00:00,2842.54,9.2488
02.03.2022,20:00:00,2842.54,9.2488
02.03.2022,21:00:00,2842.54,9.2488
02.03.2022,22:00:00,2842.54,9.2488
02.03.2022,23:00:00,2842.54,9.2488
03.03.2022,0:00:00,2842.54,9.2488
03.03.2022,1:00:00,2842.54,9.2488
03.03.2022,2:00:00,2842.54,9.2488
03.03.2022,3:00:00,2842.54,9.2488
03.03.2022,4:00:00,2842.54,9.2488
03.03.2022,5:00:00,2842.54,9.2488
03.03.2022,6:00:00,2842.54,9.2488
03.03.2022,7:00:00,2842.54,9.2488
03.03.2022,8:00:00,2842.54,9.2488
03.03.2022,9:00:00,2842.54,9.2488
03.03.2022,10:00:00,2842.54,9.2488
03.03.2022,11:00:00,2842.54,9.2488
03.03.2022,12:00:00,2842.54,9.2488
03.03.2022,13:00:00,2842.54,9.2488
03.03.2022,14:00:00,2842.54,9.2488
03.03.2022,15:00:00,2842.56,9.962
03.03.2022,16:00:00,2842.56,9.962
03.03.2022,17:00:00,2842.56,9.962
03.03.2022,18:00:00,2842.56,9.962
03.03.2022,19:00:00,2842.56,9.962
03.03.2022,20:00:00,2842.56,9.962
03.03.2022,21:00:00,2842.56,9.962
03.03.2022,22:00:00,2842.56,9.962
03.03.2022,23:00:00,2842.56,9.962
04.03.2022,0:00:00,2842.56,9.962
04.03.2022,1:00:00,2842.56,9.962
04.03.2022,2:00:00,2842.56,9.962
04.03.2022,3:00:00,2842.56,9.962
04.03.2022,4:00:00,2842.56,9.962
04.03.2022,5:00:00,2842.56,9.962
04.03.2022,6:00:00,2842.56,9.962
04.03.2022,7:00:00,2842.56,9.962
04.03.2022,8:00:00,2842.56,9.962
04.03.2022,9:00:00,2842.567,10.3315
04.03.2022,10:00:00,2842.56,9.962
04.03.2022,11:00:00,2842.56,9.962
04.03.2022,12:00:00,2842.56,9.962
04.03.2022,13:00:00,2842.56,9.962
04.03.2022,14:00:00,2842.56,9.962
04.03.2022,15:00:00,2842.56,9.962
04.03.2022,16:00:00,2842.56,9.962
04.03.2022,17:00:00,2842.56,9.962
04.03.2022,18:00:00,2842.56,9.962
04.03.2022,19:00:00,2842.56,9.962
04.03.2022,20:00:00,2842.56,9.962
04.03.2022,21:00:00,2842.56,9.962
04.03.2022,22:00:00,2842.56,9.962
04.03.2022,23:00:00,2842.56,9.962
05.03.2022,0:00:00,2842.56,9.962
05.03.2022,1:00:00,2842.56,9.962
05.03.2022,2:00:00,2842.56,9.962
05.03.2022,3:00:00,2842.56,9.962
05.03.2022,4:00:00,2842.56,9.962
05.03.2022,5:00:00,2842.56,9.962
05.03.2022,6:00:00,2842.56,9.962
05.03.2022,7:00:00,2842.56,9.962
05.03.2022,8:00:00,2842.56,9.962
05.03.2022,9:00:00,2842.56,9.962
05.03.2022,10:00:00,2842.55,9.6012
05.03.2022,11:00:00,2842.55,9.6012
05.03.2022,12:00:00,2842.56,9.962
05.03.2022,13:00:00,2842.56,9.962
05.03.2022,14:00:00,2842.56,9.962
05.03.2022,15:00:00,2842.56,9.962
05.03.2022,16:00:00,2842.56,9.962
05.03.2022,17:00:00,2842.56,9.962
05.03.2022,18:00:00,2842.56,9.962
